"schoolid" "sex" "pped" "rgi"
"3065" 90316 0 1 0
"3066" 90316 1 0 0
"3067" 90316 1 0 0
"3068" 90316 1 0 0
"3069" 90316 1 0 0
"3070" 90316 1 0 0
"3071" 90316 1 0 1
"3072" 90316 1 1 0
"3073" 90316 1 1 0
"3074" 90316 1 1 0
"3075" 90316 1 1 0
"3076" 90316 1 1 0
"3077" 90417 0 0 0
"3078" 90417 0 1 0
"3079" 90417 0 1 0
"3080" 90417 0 1 0
"3081" 90417 0 1 0
"3082" 90417 0 1 0
"3083" 90417 0 1 0
"3084" 90417 0 1 0
"3085" 90417 0 1 0
"3086" 90417 0 1 0
"3087" 90417 0 1 0
"3088" 90417 0 1 0
"3089" 90417 0 1 0
"3090" 90417 0 1 0
"3091" 90417 0 1 0
"3092" 90417 1 1 0
"3093" 90417 1 1 0
"3094" 90417 1 1 0
"3095" 90417 1 1 0
"3096" 90417 1 1 0
"3097" 90417 1 1 0
"3098" 90417 1 1 0
"3099" 90417 1 1 0
"3100" 90417 1 1 0
"3101" 90417 1 1 0
"3102" 90417 1 1 0
"3103" 90417 1 1 0
"3104" 90417 1 1 0
"3105" 90417 1 1 0
"3106" 90417 1 1 0
"3107" 100101 0 0 0
"3108" 100101 0 0 0
"3109" 100101 0 1 0
"3110" 100101 0 1 0
"3111" 100101 0 1 0
"3112" 100101 0 1 0
"3113" 100101 0 1 0
"3114" 100101 0 1 0
"3115" 100101 0 1 0
"3116" 100101 0 1 0
"3117" 100101 0 1 1
"3118" 100101 0 1 1
"3119" 100101 1 0 1
"3120" 100101 1 1 0
"3121" 100101 1 1 0
"3122" 100101 1 1 1
"3123" 100101 1 1 1
"3124" 100101 1 1 1
"3125" 100101 1 1 1
"3126" 100101 1 1 1
"3127" 100102 0 0 0
"3128" 100102 0 0 0
"3129" 100102 0 0 0
"3130" 100102 0 0 0
"3131" 100102 0 0 1
"3132" 100102 0 1 0
"3133" 100102 0 1 0
"3134" 100102 0 1 0
"3135" 100102 0 1 0
"3136" 100102 0 1 0
"3137" 100102 0 1 0
"3138" 100102 0 1 0
"3139" 100102 0 1 1
"3140" 100102 1 0 0
"3141" 100102 1 0 1
"3142" 100102 1 1 0
"3143" 100102 1 1 0
"3144" 100102 1 1 0
"3145" 100102 1 1 0
"3146" 100102 1 1 1
"3147" 100102 1 1 1
"3148" 100103 1 1 0
"3149" 100103 1 1 0
"3150" 100103 1 1 0
"3151" 100103 1 1 0
"3152" 100103 1 1 0
"3153" 100103 1 1 0
"3154" 100103 1 1 0
"3155" 100103 1 1 0
"3156" 100103 1 1 0
"3157" 100103 1 1 0
"3158" 100103 1 1 0
"3159" 100103 1 1 0
"3160" 100103 1 1 0
"3161" 100103 1 1 0
"3162" 100103 1 1 0
"3163" 100103 1 1 0
"3164" 100103 1 1 0
"3165" 100103 1 1 0
"3166" 100103 1 1 0
"3167" 100103 1 1 0
"3168" 100103 1 1 0
"3169" 100103 1 1 0
"3170" 100103 1 1 0
"3171" 100103 1 1 0
"3172" 100103 1 1 0
"3173" 100103 1 1 0
"3174" 100103 1 1 0
"3175" 100103 1 1 0
"3176" 100103 1 1 0
"3177" 100103 1 1 1
"3178" 100104 0 1 0
"3179" 100104 0 1 0
"3180" 100104 0 1 0
"3181" 100104 0 1 0
"3182" 100104 0 1 0
"3183" 100104 0 1 0
"3184" 100104 0 1 0
"3185" 100104 0 1 0
"3186" 100104 0 1 0
"3187" 100104 0 1 0
"3188" 100104 0 1 0
"3189" 100104 0 1 0
"3190" 100104 0 1 0
"3191" 100104 0 1 0
"3192" 100104 0 1 0
"3193" 100104 0 1 0
"3194" 100104 0 1 0
"3195" 100104 0 1 0
"3196" 100104 0 1 0
"3197" 100104 0 1 0
"3198" 100104 0 1 0
"3199" 100104 0 1 0
"3200" 100104 0 1 0
"3201" 100104 0 1 0
"3202" 100104 0 1 0
"3203" 100104 0 1 0
"3204" 100104 0 1 0
"3205" 100104 0 1 0
"3206" 100105 0 1 0
"3207" 100105 0 1 0
"3208" 100105 0 1 0
"3209" 100105 0 1 0
"3210" 100105 0 1 0
"3211" 100105 0 1 0
"3212" 100105 0 1 0
"3213" 100105 0 1 0
"3214" 100105 0 1 0
"3215" 100105 0 1 0
"3216" 100105 0 1 0
"3217" 100105 0 1 0
"3218" 100105 1 0 0
"3219" 100105 1 1 0
"3220" 100105 1 1 0
"3221" 100105 1 1 0
"3222" 100105 1 1 0
"3223" 100105 1 1 0
"3224" 100105 1 1 0
"3225" 100105 1 1 0
"3226" 100105 1 1 0
"3227" 100105 1 1 0
"3228" 100105 1 1 0
"3229" 100105 1 1 0
"3230" 100105 1 1 1
"3231" 100105 1 1 1
"3232" 100105 1 1 1
"3233" 100106 0 0 0
"3234" 100106 0 0 0
"3235" 100106 0 0 1
"3236" 100106 0 1 0
"3237" 100106 0 1 0
"3238" 100106 0 1 0
"3239" 100106 0 1 0
"3240" 100106 0 1 0
"3241" 100106 0 1 0
"3242" 100106 0 1 0
"3243" 100106 0 1 0
"3244" 100106 0 1 0
"3245" 100106 0 1 0
"3246" 100106 0 1 0
"3247" 100106 0 1 0
"3248" 100106 0 1 0
"3249" 100106 0 1 1
"3250" 100106 1 0 0
"3251" 100106 1 1 0
"3252" 100106 1 1 0
"3253" 100106 1 1 0
"3254" 100106 1 1 0
"3255" 100106 1 1 0
"3256" 100106 1 1 0
"3257" 100106 1 1 0
"3258" 100106 1 1 1
"3259" 100106 1 1 1
"3260" 100106 1 1 1
"3261" 100107 0 1 0
"3262" 100107 0 1 0
"3263" 100107 0 1 0
"3264" 100107 0 1 0
"3265" 100107 0 1 0
"3266" 100107 0 1 0
"3267" 100107 0 1 0
"3268" 100107 0 1 0
"3269" 100107 0 1 0
"3270" 100107 0 1 0
"3271" 100107 0 1 0
"3272" 100107 0 1 0
"3273" 100107 0 1 0
"3274" 100107 0 1 0
"3275" 100107 0 1 0
"3276" 100107 1 0 0
"3277" 100107 1 0 0
"3278" 100107 1 1 0
"3279" 100107 1 1 0
"3280" 100107 1 1 0
"3281" 100107 1 1 0
"3282" 100107 1 1 0
"3283" 100107 1 1 0
"3284" 100107 1 1 0
"3285" 100107 1 1 0
"3286" 100107 1 1 0
"3287" 100107 1 1 0
"3288" 100208 0 1 0
"3289" 100208 0 1 0
"3290" 100208 0 1 0
"3291" 100208 0 1 0
"3292" 100208 0 1 0
"3293" 100208 0 1 0
"3294" 100208 0 1 0
"3295" 100208 0 1 0
"3296" 100208 0 1 0
"3297" 100208 0 1 0
"3298" 100208 1 0 1
"3299" 100208 1 1 0
"3300" 100208 1 1 0
"3301" 100209 0 0 0
"3302" 100209 0 0 0
"3303" 100209 0 1 0
"3304" 100209 0 1 0
"3305" 100209 0 1 0
"3306" 100209 0 1 0
"3307" 100209 0 1 0
"3308" 100209 0 1 0
"3309" 100209 0 1 0
"3310" 100209 0 1 0
"3311" 100209 0 1 0
"3312" 100209 1 0 0
"3313" 100209 1 0 0
"3314" 100209 1 0 0
"3315" 100209 1 1 0
"3316" 100209 1 1 0
"3317" 100209 1 1 0
"3318" 100209 1 1 0
"3319" 100209 1 1 0
"3320" 100209 1 1 0
"3321" 100209 1 1 0
"3322" 100209 1 1 0
"3323" 100209 1 1 0
"3324" 100209 1 1 0
"3325" 100209 1 1 0
"3326" 100209 1 1 0
"3327" 100209 1 1 0
"3328" 100209 1 1 0
"3329" 100209 1 1 0
"3330" 100209 1 1 1
"3331" 100210 0 0 0
"3332" 100210 0 0 0
"3333" 100210 0 0 0
"3334" 100210 0 0 1
"3335" 100210 0 1 0
"3336" 100210 1 0 0
"3337" 100210 1 1 0
"3338" 100210 1 1 0
"3339" 100211 0 1 0
"3340" 100211 0 1 0
"3341" 100211 0 1 0
"3342" 100211 0 1 0
"3343" 100211 0 1 0
"3344" 100211 0 1 0
"3345" 100211 0 1 0
"3346" 100211 0 1 1
"3347" 100211 1 1 0
"3348" 100211 1 1 0
"3349" 100211 1 1 0
"3350" 100211 1 1 0
"3351" 100211 1 1 1
"3352" 100211 1 1 1
"3353" 100212 0 0 0
"3354" 100212 0 0 0
"3355" 100212 0 0 0
"3356" 100212 0 0 0
"3357" 100212 0 0 0
"3358" 100212 0 0 0
"3359" 100212 1 0 0
"3360" 100212 1 0 0
"3361" 100212 1 1 0
"3362" 100212 1 1 0
"3363" 100212 1 1 0
"3364" 100212 1 1 0
"3365" 100212 1 1 0
"3366" 100213 0 1 0
"3367" 100213 0 1 0
"3368" 100213 0 1 0
"3369" 100213 0 1 0
"3370" 100213 0 1 0
"3371" 100213 0 1 0
"3372" 100213 0 1 0
"3373" 100213 1 1 0
"3374" 100213 1 1 0
"3375" 100213 1 1 0
"3376" 100213 1 1 0
"3377" 100213 1 1 0
"3378" 100213 1 1 0
"3379" 100213 1 1 0
"3380" 100213 1 1 0
"3381" 100314 0 0 0
"3382" 100314 0 0 0
"3383" 100314 0 0 0
"3384" 100314 0 0 0
"3385" 100314 0 0 0
"3386" 100314 0 0 0
"3387" 100314 0 0 0
"3388" 100314 0 0 0
"3389" 100314 0 0 0
"3390" 100314 0 0 0
"3391" 100314 0 0 0
"3392" 100314 0 1 0
"3393" 100314 1 0 0
"3394" 100314 1 0 0
"3395" 100314 1 0 0
"3396" 100314 1 0 1
"3397" 100315 0 0 0
"3398" 100315 0 0 0
"3399" 100315 0 0 0
"3400" 100315 0 0 0
"3401" 100315 0 0 0
"3402" 100315 0 0 0
"3403" 100315 1 0 0
"3404" 100315 1 0 0
"3405" 100315 1 0 1
"3406" 100315 1 0 1
"3407" 100315 1 1 0
"3408" 100315 1 1 1
"3409" 100316 0 0 0
"3410" 100316 0 0 0
"3411" 100316 0 0 0
"3412" 100316 0 0 0
"3413" 100316 0 1 0
"3414" 100316 0 1 0
"3415" 100316 0 1 0
"3416" 100316 1 0 0
"3417" 100316 1 0 0
"3418" 100316 1 0 0
"3419" 100316 1 0 0
"3420" 100316 1 0 1
"3421" 100316 1 1 0
"3422" 100316 1 1 1
"3423" 100317 0 1 0
"3424" 100317 0 1 0
"3425" 100317 0 1 0
"3426" 100317 0 1 0
"3427" 100317 0 1 0
"3428" 100317 0 1 0
"3429" 100317 0 1 0
"3430" 100317 0 1 0
"3431" 100317 1 0 0
"3432" 100317 1 0 1
"3433" 100317 1 1 0
"3434" 100317 1 1 0
"3435" 100317 1 1 0
"3436" 100317 1 1 1
"3437" 100318 0 0 0
"3438" 100318 0 0 1
"3439" 100318 0 1 0
"3440" 100318 0 1 0
"3441" 100318 0 1 0
"3442" 100318 0 1 1
"3443" 100318 0 1 1
"3444" 100318 1 0 0
"3445" 100318 1 0 1
"3446" 100318 1 1 1
"3447" 100318 1 1 1
"3448" 100318 1 1 1
"3449" 100318 1 1 1
"3450" 100318 1 1 1
"3451" 100319 0 0 0
"3452" 100319 0 0 0
"3453" 100319 0 0 0
"3454" 100319 0 0 0
"3455" 100319 0 0 0
"3456" 100319 0 0 1
"3457" 100319 0 0 1
"3458" 100319 0 0 1
"3459" 100319 0 0 1
"3460" 100319 1 0 0
"3461" 100319 1 0 1
"3462" 100319 1 0 1
"3463" 100319 1 0 1
"3464" 100319 1 0 1
"3465" 100319 1 0 1
"3466" 100319 1 0 1
"3467" 100319 1 0 1
"3468" 100319 1 1 1
"3469" 100420 0 0 0
"3470" 100420 0 0 0
"3471" 100420 0 0 0
"3472" 100420 0 0 0
"3473" 100420 0 0 0
"3474" 100420 0 0 0
"3475" 100420 0 0 0
"3476" 100420 0 0 0
"3477" 100420 0 0 0
"3478" 100420 0 0 1
"3479" 100420 0 0 1
"3480" 100420 1 0 0
"3481" 100420 1 0 0
"3482" 100420 1 0 0
"3483" 100420 1 0 0
"3484" 100420 1 0 0
"3485" 100420 1 0 0
"3486" 100420 1 0 0
"3487" 100420 1 0 0
"3488" 100420 1 0 0
"3489" 100420 1 0 0
"3490" 100420 1 0 0
"3491" 100420 1 0 1
"3492" 100420 1 0 1
"3493" 100421 0 0 0
"3494" 100421 0 0 0
"3495" 100421 0 0 0
"3496" 100421 0 0 0
"3497" 100421 0 0 0
"3498" 100421 0 0 0
"3499" 100421 0 0 0
"3500" 100421 0 0 0
"3501" 100421 0 0 1
"3502" 100421 1 0 0
"3503" 100421 1 0 0
"3504" 100421 1 0 0
"3505" 100421 1 0 0
"3506" 100421 1 0 0
"3507" 100421 1 0 0
"3508" 100421 1 0 1
"3509" 100421 1 0 1
"3510" 100421 1 0 1
"3511" 100421 1 0 1
"3512" 100421 1 0 1
"3513" 100422 0 1 0
"3514" 100422 0 1 0
"3515" 100422 0 1 0
"3516" 100422 0 1 0
"3517" 100422 1 0 0
"3518" 100422 1 0 0
"3519" 100422 1 0 0
"3520" 100422 1 1 0
"3521" 100422 1 1 0
"3522" 100422 1 1 0
"3523" 100422 1 1 0
"3524" 100422 1 1 0
"3525" 100422 1 1 0
"3526" 100422 1 1 0
"3527" 100422 1 1 0
"3528" 100422 1 1 1
"3529" 100424 0 0 0
"3530" 100424 0 0 0
"3531" 100424 0 0 1
"3532" 100424 0 1 0
"3533" 100424 0 1 0
"3534" 100424 0 1 0
"3535" 100424 0 1 0
"3536" 100424 0 1 0
"3537" 100424 0 1 0
"3538" 100424 0 1 0
"3539" 100424 0 1 0
"3540" 100424 1 0 0
"3541" 100424 1 1 0
"3542" 100424 1 1 0
"3543" 100424 1 1 0
"3544" 100424 1 1 0
"3545" 100424 1 1 0
"3546" 100424 1 1 0
"3547" 100424 1 1 0
"3548" 100424 1 1 0
"3549" 100424 1 1 0
"3550" 100424 1 1 0
"3551" 100424 1 1 0
"3552" 100424 1 1 0
"3553" 100525 0 1 0
"3554" 100525 0 1 0
"3555" 100525 0 1 0
"3556" 100525 0 1 0
"3557" 100525 1 1 0
"3558" 100525 1 1 0
"3559" 100525 1 1 0
"3560" 100525 1 1 0
"3561" 100525 1 1 0
"3562" 100526 0 0 0
"3563" 100526 0 1 0
"3564" 100526 0 1 0
"3565" 100526 0 1 0
"3566" 100526 0 1 0
"3567" 100526 0 1 0
"3568" 100526 1 1 0
"3569" 100526 1 1 1
"3570" 100527 0 0 0
"3571" 100527 0 0 0
"3572" 100527 0 0 0
"3573" 100527 0 1 0
"3574" 100527 0 1 0
"3575" 100527 0 1 0
"3576" 100527 0 1 0
"3577" 100527 0 1 0
"3578" 100527 0 1 0
"3579" 100527 1 0 0
"3580" 100527 1 0 0
"3581" 100527 1 0 0
"3582" 100527 1 0 0
"3583" 100527 1 1 0
"3584" 100527 1 1 0
"3585" 100527 1 1 0
"3586" 100527 1 1 0
"3587" 100527 1 1 0
"3588" 100527 1 1 0
"3589" 100527 1 1 0
"3590" 100527 1 1 0
"3591" 100527 1 1 0
"3592" 100527 1 1 1
"3593" 100528 0 0 0
"3594" 100528 0 0 0
"3595" 100528 0 0 0
"3596" 100528 0 0 0
"3597" 100528 0 0 0
"3598" 100528 0 1 0
"3599" 100528 1 0 0
"3600" 100528 1 0 0
"3601" 100528 1 0 0
"3602" 100528 1 0 1
"3603" 100528 1 1 0
"3604" 100528 1 1 0
"3605" 100529 0 1 0
"3606" 100529 0 1 0
"3607" 100529 0 1 0
"3608" 100529 0 1 0
"3609" 100529 0 1 1
"3610" 100529 1 0 0
"3611" 100529 1 0 1
"3612" 100529 1 1 0
"3613" 100529 1 1 0
"3614" 100529 1 1 0
"3615" 100529 1 1 0
"3616" 100529 1 1 0
"3617" 100529 1 1 1
"3618" 100529 1 1 1
"3619" 100530 0 0 0
"3620" 100530 0 0 0
"3621" 100530 0 0 0
"3622" 100530 0 0 0
"3623" 100530 0 0 0
"3624" 100530 0 0 0
"3625" 100530 0 0 0
"3626" 100530 0 0 1
"3627" 100530 1 0 0
"3628" 100530 1 0 0
"3629" 100530 1 0 1
"3630" 100530 1 0 1
"3631" 100530 1 0 1
"3632" 100631 0 0 0
"3633" 100631 0 0 0
"3634" 100631 0 0 0
"3635" 100631 0 0 0
"3636" 100631 0 1 0
"3637" 100631 0 1 0
"3638" 100631 0 1 0
"3639" 100631 0 1 1
"3640" 100631 1 0 0
"3641" 100631 1 0 0
"3642" 100631 1 1 0
"3643" 100631 1 1 1
"3644" 100631 1 1 1
"3645" 100631 1 1 1
"3646" 100632 0 0 0
"3647" 100632 0 0 1
"3648" 100632 0 0 1
"3649" 100632 0 0 1
"3650" 100632 0 0 1
"3651" 100632 0 1 0
"3652" 100632 0 1 0
"3653" 100632 1 0 1
"3654" 100632 1 0 1
"3655" 100632 1 0 1
"3656" 100632 1 1 0
"3657" 100633 0 0 0
"3658" 100633 0 0 0
"3659" 100633 0 0 0
"3660" 100633 0 0 1
"3661" 100633 0 0 1
"3662" 100633 0 0 1
"3663" 100633 0 0 1
"3664" 100633 0 0 1
"3665" 100633 1 0 1
"3666" 100633 1 0 1
"3667" 100633 1 0 1
"3668" 100633 1 0 1
"3669" 100633 1 0 1
"3670" 100633 1 0 1
"3671" 100633 1 0 1
"3672" 100633 1 0 1
"3673" 100633 1 0 1
"3674" 100634 0 1 0
"3675" 100634 0 1 0
"3676" 100634 0 1 0
"3677" 100634 0 1 0
"3678" 100634 1 0 0
"3679" 100634 1 1 0
"3680" 100634 1 1 0
"3681" 100634 1 1 0
"3682" 100634 1 1 0
"3683" 100634 1 1 0
"3684" 100634 1 1 0
"3685" 100634 1 1 0
"3686" 100635 0 1 0
"3687" 100635 0 1 0
"3688" 100635 0 1 0
"3689" 100635 0 1 0
"3690" 100635 0 1 0
"3691" 100635 0 1 0
"3692" 100635 0 1 0
"3693" 100635 1 1 0
"3694" 100635 1 1 0
"3695" 100635 1 1 0
"3696" 100635 1 1 0
"3697" 100635 1 1 0
"3698" 100635 1 1 0
"3699" 100635 1 1 1
"3700" 100635 1 1 1
"3701" 100636 0 1 0
"3702" 100636 0 1 0
"3703" 100636 0 1 0
"3704" 100636 0 1 0
"3705" 100636 0 1 0
"3706" 100636 0 1 0
"3707" 100636 0 1 0
"3708" 100636 0 1 0
"3709" 100636 0 1 0
"3710" 100636 0 1 0
"3711" 100636 0 1 0
"3712" 100636 0 1 0
"3713" 100636 0 1 0
"3714" 100636 0 1 0
"3715" 100636 0 1 0
"3716" 100636 1 1 0
"3717" 100636 1 1 0
"3718" 100636 1 1 0
"3719" 100636 1 1 0
"3720" 100636 1 1 0
"3721" 100636 1 1 0
"3722" 100636 1 1 0
"3723" 100636 1 1 0
"3724" 100636 1 1 0
"3725" 100636 1 1 1
"3726" 100636 1 1 1
"3727" 100737 0 0 0
"3728" 100737 0 1 0
"3729" 100737 0 1 0
"3730" 100737 0 1 0
"3731" 100737 0 1 0
"3732" 100737 0 1 0
"3733" 100737 0 1 0
"3734" 100737 0 1 0
"3735" 100737 0 1 0
"3736" 100737 0 1 0
"3737" 100737 0 1 0
"3738" 100737 0 1 0
"3739" 100737 0 1 0
"3740" 100737 0 1 0
"3741" 100737 0 1 0
"3742" 100737 0 1 0
"3743" 100737 0 1 0
"3744" 100737 0 1 0
"3745" 100737 0 1 0
"3746" 100737 0 1 1
"3747" 100737 1 1 0
"3748" 100737 1 1 0
"3749" 100737 1 1 0
"3750" 100737 1 1 0
"3751" 100737 1 1 0
"3752" 100737 1 1 0
"3753" 100737 1 1 0
"3754" 100737 1 1 0
"3755" 100737 1 1 0
"3756" 100737 1 1 0
"3757" 100737 1 1 0
"3758" 100737 1 1 0
"3759" 100737 1 1 0
"3760" 100737 1 1 0
"3761" 100737 1 1 0
"3762" 100737 1 1 0
"3763" 100737 1 1 0
"3764" 100737 1 1 1
"3765" 100737 1 1 1
"3766" 100737 1 1 1
"3767" 100737 1 1 1
"3768" 110101 0 0 0
"3769" 110101 0 0 0
"3770" 110101 0 0 0
"3771" 110101 0 0 1
"3772" 110101 0 0 1
"3773" 110101 0 1 0
"3774" 110101 0 1 0
"3775" 110101 0 1 0
"3776" 110101 0 1 0
"3777" 110101 0 1 0
"3778" 110101 0 1 0
"3779" 110101 0 1 0
"3780" 110101 0 1 0
"3781" 110101 1 0 0
"3782" 110101 1 0 0
"3783" 110101 1 0 0
"3784" 110101 1 0 0
"3785" 110101 1 0 0
"3786" 110101 1 0 1
"3787" 110101 1 1 0
"3788" 110101 1 1 0
"3789" 110101 1 1 0
"3790" 110101 1 1 0
"3791" 110101 1 1 1
"3792" 110102 0 1 0
"3793" 110102 0 1 0
"3794" 110102 0 1 0
"3795" 110102 0 1 0
"3796" 110102 0 1 0
"3797" 110102 0 1 0
"3798" 110102 0 1 0
"3799" 110102 0 1 0
"3800" 110102 0 1 0
"3801" 110102 1 1 0
"3802" 110102 1 1 0
"3803" 110102 1 1 0
"3804" 110102 1 1 0
"3805" 110102 1 1 0
"3806" 110102 1 1 0
"3807" 110102 1 1 0
"3808" 110102 1 1 0
"3809" 110102 1 1 0
"3810" 110102 1 1 0
"3811" 110102 1 1 0
"3812" 110102 1 1 0
"3813" 110102 1 1 0
"3814" 110102 1 1 0
"3815" 110102 1 1 0
"3816" 110203 0 1 0
"3817" 110203 0 1 0
"3818" 110203 0 1 0
"3819" 110203 0 1 1
"3820" 110203 1 0 0
"3821" 110203 1 0 0
"3822" 110203 1 1 0
"3823" 110203 1 1 0
"3824" 110203 1 1 0
"3825" 110203 1 1 0
"3826" 110203 1 1 0
"3827" 110203 1 1 0
"3828" 110203 1 1 0
"3829" 110203 1 1 1
"3830" 110203 1 1 1
"3831" 110204 0 0 0
"3832" 110204 0 0 0
"3833" 110204 0 0 0
"3834" 110204 0 0 0
"3835" 110204 0 0 1
"3836" 110204 0 0 1
"3837" 110204 0 0 1
"3838" 110204 1 0 0
"3839" 110204 1 0 0
"3840" 110204 1 0 0
"3841" 110204 1 0 0
"3842" 110204 1 0 0
"3843" 110204 1 0 0
"3844" 110205 0 0 0
"3845" 110205 0 0 0
"3846" 110205 0 0 1
"3847" 110205 0 1 0
"3848" 110205 0 1 0
"3849" 110205 0 1 0
"3850" 110205 0 1 0
"3851" 110205 1 0 0
"3852" 110205 1 0 1
"3853" 110205 1 1 0
"3854" 110205 1 1 0
"3855" 110205 1 1 1
"3856" 110206 0 0 1
"3857" 110206 0 1 0
"3858" 110206 1 0 0
"3859" 110206 1 1 0
"3860" 110206 1 1 0
"3861" 110206 1 1 0
"3862" 110206 1 1 1
"3863" 110206 1 1 1
"3864" 110206 1 1 1
"3865" 110206 1 1 1
"3866" 110206 1 1 1
"3867" 110206 1 1 1
"3868" 110206 1 1 1
"3869" 110206 1 1 1
"3870" 110206 1 1 1
"3871" 110207 0 0 0
"3872" 110207 0 0 0
"3873" 110207 0 0 0
"3874" 110207 0 1 0
"3875" 110207 0 1 0
"3876" 110207 0 1 0
"3877" 110207 0 1 1
"3878" 110207 1 0 0
"3879" 110207 1 0 0
"3880" 110207 1 1 0
"3881" 110207 1 1 0
"3882" 110207 1 1 0
"3883" 110207 1 1 0
"3884" 110207 1 1 1
"3885" 110207 1 1 1
"3886" 110208 0 0 0
"3887" 110208 0 0 0
"3888" 110208 0 0 0
"3889" 110208 1 0 0
"3890" 110208 1 0 0
"3891" 110208 1 0 0
"3892" 110208 1 0 0
"3893" 110208 1 0 0
"3894" 110208 1 1 0
"3895" 110309 0 0 0
"3896" 110309 0 0 0
"3897" 110309 0 0 0
"3898" 110309 0 1 0
"3899" 110309 0 1 0
"3900" 110309 0 1 0
"3901" 110309 0 1 0
"3902" 110309 0 1 0
"3903" 110309 0 1 0
"3904" 110309 0 1 0
"3905" 110309 0 1 1
"3906" 110309 1 0 1
"3907" 110309 1 1 0
"3908" 110309 1 1 0
"3909" 110309 1 1 0
"3910" 110309 1 1 0
"3911" 110309 1 1 0
"3912" 110309 1 1 0
"3913" 110309 1 1 1
"3914" 110310 0 0 0
"3915" 110310 0 0 0
"3916" 110310 0 0 0
"3917" 110310 0 1 0
"3918" 110310 0 1 0
"3919" 110310 0 1 0
"3920" 110310 0 1 0
"3921" 110310 0 1 0
"3922" 110310 0 1 0
"3923" 110310 0 1 0
"3924" 110310 0 1 0
"3925" 110310 1 1 0
"3926" 110310 1 1 0
"3927" 110310 1 1 0
"3928" 110310 1 1 1
"3929" 110311 0 0 0
"3930" 110311 0 1 0
"3931" 110311 0 1 0
"3932" 110311 0 1 0
"3933" 110311 0 1 0
"3934" 110311 0 1 0
"3935" 110311 0 1 0
"3936" 110311 0 1 0
"3937" 110311 0 1 0
"3938" 110311 0 1 1
"3939" 110311 0 1 1
"3940" 110311 0 1 1
"3941" 110311 1 0 0
"3942" 110311 1 0 0
"3943" 110311 1 0 0
"3944" 110311 1 0 0
"3945" 110311 1 0 0
"3946" 110311 1 0 0
"3947" 110311 1 0 1
"3948" 110311 1 1 0
"3949" 110311 1 1 0
"3950" 110311 1 1 0
"3951" 110311 1 1 0
"3952" 110311 1 1 1
"3953" 110311 1 1 1
"3954" 110311 1 1 1
"3955" 110312 0 1 0
"3956" 110312 0 1 0
"3957" 110312 0 1 0
"3958" 110312 0 1 0
"3959" 110312 0 1 0
"3960" 110312 0 1 0
"3961" 110312 0 1 0
"3962" 110312 0 1 0
"3963" 110312 0 1 0
"3964" 110312 0 1 0
"3965" 110312 0 1 0
"3966" 110312 0 1 0
"3967" 110312 0 1 0
"3968" 110312 0 1 0
"3969" 110312 0 1 0
"3970" 110312 1 0 0
"3971" 110312 1 1 0
"3972" 110312 1 1 0
"3973" 110312 1 1 0
"3974" 110312 1 1 0
"3975" 110312 1 1 0
"3976" 110312 1 1 0
"3977" 110312 1 1 0
"3978" 110312 1 1 0
"3979" 110313 0 0 0
"3980" 110313 0 0 0
"3981" 110313 0 0 0
"3982" 110313 0 0 0
"3983" 110313 0 1 0
"3984" 110313 0 1 0
"3985" 110313 0 1 0
"3986" 110313 0 1 0
"3987" 110313 1 0 0
"3988" 110313 1 0 0
"3989" 110313 1 0 0
"3990" 110313 1 0 1
"3991" 110313 1 0 1
"3992" 110313 1 1 0
"3993" 110313 1 1 0
"3994" 110313 1 1 0
"3995" 110313 1 1 1
"3996" 110414 0 0 0
"3997" 110414 0 0 0
"3998" 110414 0 0 0
"3999" 110414 0 0 0
"4000" 110414 0 0 0
"4001" 110414 0 0 0
"4002" 110414 0 1 0
"4003" 110414 0 1 0
"4004" 110414 0 1 0
"4005" 110414 0 1 0
"4006" 110414 0 1 0
"4007" 110414 0 1 0
"4008" 110414 0 1 0
"4009" 110414 0 1 0
"4010" 110414 0 1 1
"4011" 110414 1 0 0
"4012" 110414 1 0 0
"4013" 110414 1 0 0
"4014" 110414 1 1 0
"4015" 110414 1 1 0
"4016" 110414 1 1 0
"4017" 110414 1 1 0
"4018" 110414 1 1 0
"4019" 110414 1 1 0
"4020" 110414 1 1 0
"4021" 110414 1 1 0
"4022" 110414 1 1 0
"4023" 110414 1 1 0
"4024" 110414 1 1 1
"4025" 110415 0 1 0
"4026" 110415 0 1 0
"4027" 110415 0 1 0
"4028" 110415 0 1 0
"4029" 110415 0 1 0
"4030" 110415 0 1 0
"4031" 110415 1 0 0
"4032" 110415 1 1 0
"4033" 110415 1 1 0
"4034" 110415 1 1 0
"4035" 110415 1 1 0
"4036" 110415 1 1 0
"4037" 110415 1 1 0
"4038" 110415 1 1 0
"4039" 110415 1 1 0
"4040" 110416 0 0 0
"4041" 110416 0 0 1
"4042" 110416 0 1 0
"4043" 110416 0 1 0
"4044" 110416 0 1 0
"4045" 110416 0 1 0
"4046" 110416 0 1 0
"4047" 110416 1 0 0
"4048" 110416 1 0 0
"4049" 110416 1 0 1
"4050" 110416 1 0 1
"4051" 110416 1 0 1
"4052" 110416 1 0 1
"4053" 110416 1 1 0
"4054" 110416 1 1 0
"4055" 110416 1 1 0
"4056" 110416 1 1 0
"4057" 110416 1 1 1
"4058" 110417 0 0 0
"4059" 110417 0 0 0
"4060" 110417 0 0 0
"4061" 110417 0 0 0
"4062" 110417 0 0 1
